Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2018-08-20 06:30:00,69.7366,88.8181
2018-08-20 06:45:00,69.5629,89.1538
2018-08-20 07:00:00,69.5436,89.1843
2018-08-20 07:15:00,69.4857,89.0317
2018-08-20 07:30:00,69.5629,88.7266
2018-08-20 07:45:00,69.6787,88.5435
2018-08-20 08:00:00,69.8911,87.3228
2018-08-20 08:15:00,69.8332,87.0481
2018-08-20 08:30:00,69.7945,87.4753
2018-08-20 08:45:00,70.0262,87.1396
2018-08-20 09:00:00,70.3544,86.0715
2018-08-20 09:15:00,70.5088,86.1326
2018-08-20 09:30:00,71.2617,85.6138
2018-08-20 09:45:00,71.5706,84.8813
2018-08-20 10:00:00,71.6671,84.7288
2018-08-20 10:15:00,72.0532,84.3931
2018-08-20 10:30:00,72.2656,83.3860
2018-08-20 10:45:00,72.6903,83.2029
2018-08-20 11:00:00,73.7521,81.4634
2018-08-20 11:15:00,73.8100,80.3647
2018-08-20 11:30:00,73.8872,80.7615
2018-08-20 11:45:00,74.3506,79.9375
2018-08-20 12:00:00,74.2154,79.9375
2018-08-20 12:15:00,75.5861,79.1135
2018-08-20 12:30:00,77.0147,76.4890
2018-08-20 12:45:00,78.3274,74.8105
2018-08-20 13:00:00,77.5166,74.9021
2018-08-20 13:15:00,76.6865,75.8481
2018-08-20 13:30:00,76.7251,75.8176
2018-08-20 13:45:00,78.1344,75.4819
2018-08-20 14:00:00,78.8680,73.7729
2018-08-20 14:15:00,78.7908,72.8879
2018-08-20 14:30:00,78.1151,74.1086
2018-08-20 14:45:00,78.3660,73.8950
2018-08-20 15:00:00,78.9259,73.1931
2018-08-20 15:15:00,80.5089,72.3081
2018-08-20 15:30:00,80.2773,71.5757
2018-08-20 15:45:00,79.7174,72.2776
2018-08-20 16:00:00,80.2966,71.9724
2018-08-20 16:15:00,81.0108,70.6907
2018-08-20 16:30:00,81.9375,69.0427
2018-08-20 16:45:00,80.9336,69.6531
2018-08-20 17:00:00,80.1807,71.0264
2018-08-20 17:15:00,80.1035,71.6978
2018-08-20 17:30:00,80.1807,71.5757
2018-08-20 17:45:00,80.2773,71.5757
2018-08-20 18:00:00,79.5050,71.9724
2018-08-20 18:15:00,78.9259,73.3762
2018-08-20 18:30:00,78.8101,74.0476
2018-08-20 18:45:00,78.4046,74.5664
2018-08-20 19:00:00,78.0378,75.3904
